CustomerKey,First Name,Last Name,Full Name,Gender,DateFirstPurchase,Customer City
20783,Amanda,Collins,Amanda Collins,Female,"Monday, November 23, 2020",Westminster
20790,Kayla,Harrison,Kayla Harrison,Female,"Monday, July 20, 2020",Novato
20792,Hailey,Rivera,Hailey Rivera,Female,"Tuesday, September 29, 2020",Langford
20797,Dawn,Hu,Dawn Hu,Female,"Tuesday, June 9, 2020",Croix
20803,Nicole,Rodriguez,Nicole Rodriguez,Female,"Sunday, September 13, 2020",Drancy
20808,Julie,Jai,Julie Jai,Female,"Friday, June 7, 2019",Kassel
20810,Brittney,He,Brittney He,Female,"Sunday, August 30, 2020",Les Ulis
20814,Margaret,Lu,Margaret Lu,Female,"Monday, December 17, 2018",Matraville
20815,Tracy,Andersen,Tracy Andersen,Female,"Wednesday, December 19, 2018",Port Macquarie
20818,Rachel,Powell,Rachel Powell,Female,"Thursday, December 27, 2018",Brisbane
20820,Kathleen,Rubio,Kathleen Rubio,Female,"Friday, November 30, 2018",Cloverdale
20825,Pamela,Kapoor,Pamela Kapoor,Female,"Friday, March 29, 2019",York
20827,Jillian,Perez,Jillian Perez,Female,"Tuesday, July 28, 2020",Paris La Defense
20828,Jaclyn,Shan,Jaclyn Shan,Female,"Wednesday, June 5, 2019",Braunschweig
20830,Whitney,Martinez,Whitney Martinez,Female,"Thursday, May 30, 2019",Eilenburg
20834,Brenda,Kapoor,Brenda Kapoor,Female,"Wednesday, March 13, 2019",Woolston
20839,Courtney,Lopez,Courtney Lopez,Female,"Sunday, March 31, 2019",Stoke-on-Trent
20840,Alison,Xie,Alison Xie,Female,"Monday, August 24, 2020",Pantin
20849,Faith,Washington,Faith Washington,Female,"Saturday, October 3, 2020",Stoke-on-Trent
20852,Yolanda,Raje,Yolanda Raje,Female,"Saturday, May 25, 2019",Berkshire
20854,Kara,Raji,Kara Raji,Female,"Sunday, September 15, 2019",Frankfurt
20856,Tiffany,Hu,Tiffany Hu,Female,"Friday, May 24, 2019",Leeds
20863,Erica,Xu,Erica Xu,Female,"Monday, May 27, 2019",Oxford
20864,Grace,Howard,Grace Howard,Female,"Sunday, May 26, 2019",Leeds
20868,Misty,Shan,Misty Shan,Female,"Saturday, April 4, 2020",Lancaster
20870,Jaime,Moreno,Jaime Moreno,Female,"Thursday, October 10, 2019",Kassel
20871,Adriana,Arthur,Adriana Arthur,Female,"Tuesday, March 31, 2020",Erlangen
20881,Wendy,Navarro,Wendy Navarro,Female,"Sunday, October 4, 2020",Bury
20882,Sabrina,Suarez,Sabrina Suarez,Female,"Thursday, November 12, 2020",Les Ulis
20894,Alyssa,Thomas,Alyssa Thomas,Female,"Tuesday, November 24, 2020",Dunkerque
20897,Mayra,Sai,Mayra Sai,Female,"Tuesday, October 20, 2020",Les Ulis
20899,Angela,Cook,Angela Cook,Female,"Tuesday, January 19, 2021",Roubaix
20904,Ebony,Gomez,Ebony Gomez,Female,"Thursday, December 31, 2020",Billericay
20905,Jessie,Munoz,Jessie Munoz,Female,"Saturday, December 19, 2020",Sèvres
20906,Briana,Ruiz,Briana Ruiz,Female,"Sunday, December 6, 2020",Runcorn
20912,Christy,Hu,Christy Hu,Female,"Sunday, October 27, 2019",Ingolstadt
20915,Latasha,Carlson,Latasha Carlson,Female,"Sunday, December 20, 2020",Colomiers
20916,Kathleen,Carlson,Kathleen Carlson,Female,"Wednesday, June 17, 2020",Hannover
20919,Gretchen,Rivas,Gretchen Rivas,Female,"Friday, January 8, 2021",Lille
20920,Jaclyn,Rai,Jaclyn Rai,Female,"Wednesday, January 13, 2021",Lille
20921,Melinda,Carlson,Melinda Carlson,Female,"Sunday, August 25, 2019",Gloucestershire
20925,Kristin,Xu,Kristin Xu,Female,"Sunday, September 6, 2020",Roubaix
20927,Tammy,Martinez,Tammy Martinez,Female,"Tuesday, November 10, 2020",Dresden
20933,Laura,Li,Laura Li,Female,"Tuesday, August 20, 2019",Oxford
20934,Haley,Young,Haley Young,Female,"Monday, December 14, 2020",Lille
20936,Christy,Cai,Christy Cai,Female,"Saturday, December 26, 2020",Saint Ouen
20938,Carolyn,Rowe,Carolyn Rowe,Female,"Friday, January 8, 2021",Milton Keynes
20940,Jillian,Rodriguez,Jillian Rodriguez,Female,"Wednesday, February 12, 2020",Colombes
20942,Tasha,Sharma,Tasha Sharma,Female,"Wednesday, March 25, 2020",Pantin
20944,Rebecca,Hernandez,Rebecca Hernandez,Female,"Thursday, February 6, 2020",Chatou
20946,Abby,Chandra,Abby Chandra,Female,"Monday, September 14, 2020",Paderborn
20949,Sandra,Liang,Sandra Liang,Female,"Monday, March 30, 2020",Cheltenham
20955,Dawn,Pal,Dawn Pal,Female,"Thursday, December 3, 2020",Saint Germain en Laye
20956,Kristy,Alonso,Kristy Alonso,Female,"Friday, November 6, 2020",Les Ulis
20963,Teresa,Dominguez,Teresa Dominguez,Female,"Friday, March 6, 2020",Kirkby
20964,Emily,Butler,Emily Butler,Female,"Sunday, August 30, 2020",Saint Germain en Laye
20965,Cynthia,Subram,Cynthia Subram,Female,"Tuesday, July 7, 2020",W. York
20966,Virginia,Madan,Virginia Madan,Female,"Wednesday, December 9, 2020",Colomiers
20969,Ashley,Foster,Ashley Foster,Female,"Thursday, May 14, 2020",Drancy
20976,Jaclyn,Kumar,Jaclyn Kumar,Female,"Saturday, August 1, 2020",Pantin
20979,Diane,Jimenez,Diane Jimenez,Female,"Sunday, November 24, 2019",Mühlheim
20983,Meredith,Vance,Meredith Vance,Female,"Saturday, December 15, 2018",East Brisbane
20984,Sabrina,Rubio,Sabrina Rubio,Female,"Friday, December 7, 2018",Melton
20985,Autumn,Liu,Autumn Liu,Female,"Friday, December 21, 2018",Sydney
20986,Brandi,Blanco,Brandi Blanco,Female,"Monday, October 5, 2020",Brisbane
20988,Anna,Martin,Anna Martin,Female,"Monday, December 3, 2018",Melton
20989,Cassandra,Sara,Cassandra Sara,Female,"Saturday, December 15, 2018",Sydney
20990,Mayra,Raman,Mayra Raman,Female,"Friday, December 21, 2018",Port Macquarie
20994,Autumn,Ma,Autumn Ma,Female,"Friday, November 30, 2018",Caloundra
20997,Joanna,Ashe,Joanna Ashe,Female,"Friday, January 18, 2019",Lane Cove
20999,Carolyn,Garcia,Carolyn Garcia,Female,"Thursday, January 3, 2019",East Brisbane
21002,Carolyn,Rodriguez,Carolyn Rodriguez,Female,"Thursday, January 3, 2019",North Ryde
21005,Barbara,Zhu,Barbara Zhu,Female,"Thursday, August 13, 2020",Suresnes
21008,Melody,Carlson,Melody Carlson,Female,"Wednesday, November 6, 2019",Stuttgart
21012,Marie,Vance,Marie Vance,Female,"Wednesday, September 25, 2019",Bury
21014,Diana,Carlson,Diana Carlson,Female,"Thursday, January 16, 2020",Les Ulis
21015,Diane,Hernandez,Diane Hernandez,Female,"Tuesday, November 19, 2019",Mühlheim
21018,Sheila,Serrano,Sheila Serrano,Female,"Tuesday, September 24, 2019",Birmingham
21019,Monica,Prasad,Monica Prasad,Female,"Saturday, October 31, 2020",Roissy en Brie
21022,Bianca,Huang,Bianca Huang,Female,"Wednesday, February 19, 2020",Suresnes
21023,Cara,Wang,Cara Wang,Female,"Saturday, May 16, 2020",West Sussex
21029,Kristi,Martin,Kristi Martin,Female,"Sunday, December 22, 2019",Saarlouis
21031,Cassie,She,Cassie She,Female,"Friday, February 14, 2020",Roncq
21034,Jacqueline,Kelly,Jacqueline Kelly,Female,"Tuesday, September 3, 2019",Kirkby
21039,Jill,Ramos,Jill Ramos,Female,"Tuesday, September 3, 2019",Cambridge
21045,Evelyn,Prasad,Evelyn Prasad,Female,"Thursday, December 3, 2020",Roubaix
21047,Sheena,Andersen,Sheena Andersen,Female,"Tuesday, November 3, 2020",Poing
21048,Karen,Liang,Karen Liang,Female,"Monday, February 17, 2020",Orleans
21051,Sabrina,Alonso,Sabrina Alonso,Female,"Friday, November 13, 2020",Ingolstadt
21052,Sheena,Xu,Sheena Xu,Female,"Thursday, December 3, 2020",Ingolstadt
21055,Kristi,Carlson,Kristi Carlson,Female,"Thursday, August 13, 2020",Hof
21057,Elizabeth,Butler,Elizabeth Butler,Female,"Wednesday, November 4, 2020",Bottrop
21058,Meredith,Suri,Meredith Suri,Female,"Tuesday, June 23, 2020",Verrieres Le Buisson
21059,Misty,Chande,Misty Chande,Female,"Tuesday, February 4, 2020",Villeneuve-d'Ascq
21060,Jaclyn,Tang,Jaclyn Tang,Female,"Tuesday, October 8, 2019",Newcastle upon Tyne
21062,Miranda,Barnes,Miranda Barnes,Female,"Friday, March 13, 2020",Tremblay-en-France
21064,Colleen,Sun,Colleen Sun,Female,"Friday, March 20, 2020",Saint Ouen
21066,Ebony,Arun,Ebony Arun,Female,"Sunday, January 17, 2021",West Sussex
21070,Latoya,Yuan,Latoya Yuan,Female,"Saturday, February 15, 2020",Les Ulis
21071,Lindsey,Pal,Lindsey Pal,Female,"Saturday, October 5, 2019",Milton Keynes
21073,Catherine,Kelly,Catherine Kelly,Female,"Saturday, August 1, 2020",Hof
21074,Diane,Carlson,Diane Carlson,Female,"Wednesday, June 24, 2020",Oxford
21077,Rachel,James,Rachel James,Female,"Saturday, July 4, 2020",Drancy
21078,Grace,Gray,Grace Gray,Female,"Tuesday, October 27, 2020",Metz
21080,Ebony,Lopez,Ebony Lopez,Female,"Sunday, January 10, 2021",Versailles
21083,Trisha,Chen,Trisha Chen,Female,"Thursday, January 21, 2021",Milton Keynes
21085,Leslie,Vazquez,Leslie Vazquez,Female,"Saturday, January 9, 2021",Saarbrücken
21086,Katelyn,Bell,Katelyn Bell,Female,"Friday, August 14, 2020",Ingolstadt
21087,Rebecca,Scott,Rebecca Scott,Female,"Sunday, September 6, 2020",Ingolstadt
21089,Yiroyuki,Sato,Yiroyuki Sato,Female,"Sunday, April 12, 2020",Sèvres
21092,Gina,Gutierrez,Gina Gutierrez,Female,"Thursday, October 24, 2019",Gateshead
21094,Alison,Sharma,Alison Sharma,Female,"Thursday, November 5, 2020",Chatou
21099,Sandra,Liu,Sandra Liu,Female,"Wednesday, May 13, 2020",Morangis
21100,Sandra,Zhang,Sandra Zhang,Female,"Friday, December 11, 2020",Münster
21101,Meagan,Perez,Meagan Perez,Female,"Monday, September 21, 2020",Liverpool
21104,Robin,Gutierrez,Robin Gutierrez,Female,"Thursday, November 7, 2019",Stoke-on-Trent
21108,Kristine,Martin,Kristine Martin,Female,"Friday, September 11, 2020",München
21109,Katie,Pal,Katie Pal,Female,"Wednesday, November 11, 2020",Stuttgart
21114,Savannah,Murphy,Savannah Murphy,Female,"Saturday, March 28, 2020",Erlangen
21118,Lisa,Hu,Lisa Hu,Female,"Thursday, July 16, 2020",Kirkby
21122,Julie,Xie,Julie Xie,Female,"Saturday, April 11, 2020",Villeneuve-d'Ascq
21124,Mallory,Alvarez,Mallory Alvarez,Female,"Sunday, December 13, 2020",Reading
21127,Crystal,Zheng,Crystal Zheng,Female,"Friday, August 14, 2020",Versailles
21130,Mackenzie,Ward,Mackenzie Ward,Female,"Monday, October 28, 2019",Kirkby
21133,April,Kumar,April Kumar,Female,"Friday, October 23, 2020",Sèvres
21136,Natasha,Carlson,Natasha Carlson,Female,"Tuesday, June 9, 2020",W. York
21138,Kaylee,Phillips,Kaylee Phillips,Female,"Tuesday, July 30, 2019",Langford
21143,Allison,Campbell,Allison Campbell,Female,"Monday, September 28, 2020",Lake Oswego
21148,Brianna,Gonzales,Brianna Gonzales,Female,"Thursday, July 4, 2019",N. Vancouver
21150,Alyssa,Ramirez,Alyssa Ramirez,Female,"Sunday, September 6, 2020",Sedro Woolley
21152,Amanda,Hill,Amanda Hill,Female,"Tuesday, September 1, 2020",Glendale
21156,Maria,Lopez,Maria Lopez,Female,"Thursday, September 17, 2020",Corvallis
21161,Megan,Johnson,Megan Johnson,Female,"Tuesday, September 22, 2020",Puyallup
21162,Brooke,Sanchez,Brooke Sanchez,Female,"Friday, September 25, 2020",Lakewood
21165,Sheila,Gomez,Sheila Gomez,Female,"Monday, January 28, 2019",Lavender Bay
21166,Tamara,Yuan,Tamara Yuan,Female,"Monday, December 31, 2018",South Melbourne
21167,Kara,Becker,Kara Becker,Female,"Monday, January 21, 2019",Port Macquarie
21169,Nancy,Arun,Nancy Arun,Female,"Monday, January 28, 2019",Brisbane
21177,Kara,Nath,Kara Nath,Female,"Thursday, August 6, 2020",Caloundra
21178,Jillian,Saunders,Jillian Saunders,Female,"Wednesday, August 12, 2020",Gold Coast
21179,Jaclyn,Zhou,Jaclyn Zhou,Female,"Thursday, January 24, 2019",Brisbane
21181,Summer,Sullivan,Summer Sullivan,Female,"Monday, September 14, 2020",Darlinghurst
21182,Lori,Navarro,Lori Navarro,Female,"Saturday, December 5, 2020",Findon
21189,Desiree,Rubio,Desiree Rubio,Female,"Saturday, January 26, 2019",Caloundra
21192,Regina,Sai,Regina Sai,Female,"Friday, January 18, 2019",North Ryde
21194,Tara,Nara,Tara Nara,Female,"Friday, January 25, 2019",St. Leonards
21196,Kathleen,Alonso,Kathleen Alonso,Female,"Wednesday, August 26, 2020",Sydney
21197,Sheena,Pal,Sheena Pal,Female,"Friday, January 11, 2019",Hawthorne
21198,Madison,Williams,Madison Williams,Female,"Thursday, October 1, 2020",Cranbourne
21199,Ruth,Raman,Ruth Raman,Female,"Saturday, January 5, 2019",Malabar
21200,Alison,Kumar,Alison Kumar,Female,"Tuesday, January 1, 2019",Gold Coast
21201,Anna,Rogers,Anna Rogers,Female,"Friday, January 11, 2019",Goulburn
21203,Mary,Allen,Mary Allen,Female,"Friday, January 25, 2019",Gold Coast
21204,Candice,Lu,Candice Lu,Female,"Tuesday, September 22, 2020",Melton
21205,Denise,Vance,Denise Vance,Female,"Thursday, January 24, 2019",Silverwater
21208,Olivia,Griffin,Olivia Griffin,Female,"Tuesday, April 28, 2020",Sunbury
21215,Tiffany,Yang,Tiffany Yang,Female,"Monday, January 7, 2019",Wollongong
21217,Casey,Xie,Casey Xie,Female,"Monday, February 18, 2019",Cloverdale
21219,Candice,Zhu,Candice Zhu,Female,"Thursday, February 21, 2019",Geelong
21220,Meghan,Moyer,Meghan Moyer,Female,"Monday, March 30, 2020",St. Leonards
21223,Evelyn,Suri,Evelyn Suri,Female,"Wednesday, March 25, 2020",Rhodes
21225,Michele,Jai,Michele Jai,Female,"Wednesday, February 6, 2019",Newcastle
21227,Melanie,Morgan,Melanie Morgan,Female,"Thursday, September 24, 2020",Caloundra
21228,Cassidy,Henderson,Cassidy Henderson,Female,"Sunday, February 10, 2019",Bendigo
21229,Latoya,Jai,Latoya Jai,Female,"Wednesday, February 27, 2019",Caloundra
21230,Carla,Rodriguez,Carla Rodriguez,Female,"Wednesday, February 6, 2019",Caloundra
21231,Christine,Goel,Christine Goel,Female,"Sunday, February 24, 2019",Hawthorne
21234,Brianna,Rivera,Brianna Rivera,Female,"Tuesday, February 18, 2020",Coronado
21239,Christy,Liang,Christy Liang,Female,"Tuesday, June 30, 2020",Perth
21245,Samantha,Rodriguez,Samantha Rodriguez,Female,"Monday, June 22, 2020",Los Angeles
21253,Victoria,Williams,Victoria Williams,Female,"Thursday, September 24, 2020",Everett
21254,Tonya,Black,Tonya Black,Female,"Tuesday, February 11, 2020",Geelong
21255,Martha,Lu,Martha Lu,Female,"Sunday, March 8, 2020",Bendigo
21257,Evelyn,Subram,Evelyn Subram,Female,"Friday, February 1, 2019",Rockhampton
21260,Ariana,Howard,Ariana Howard,Female,"Sunday, September 27, 2020",Port Orchard
21262,Sara,Edwards,Sara Edwards,Female,"Sunday, December 6, 2020",Spring Valley
21266,Taylor,Washington,Taylor Washington,Female,"Monday, August 5, 2019",N. Vancouver
21272,Nicole,Ward,Nicole Ward,Female,"Friday, August 9, 2019",Port Hammond
21279,Linda,Rousey,Linda Rousey,Female,"Saturday, August 1, 2020",Seaford
21285,Mackenzie,Rivera,Mackenzie Rivera,Female,"Saturday, May 16, 2020",Corvallis
21291,Rachel,Morris,Rachel Morris,Female,"Saturday, December 19, 2020",Lynnwood
21297,Melanie,Murphy,Melanie Murphy,Female,"Wednesday, December 16, 2020",Lake Oswego
21299,Hannah,Gonzales,Hannah Gonzales,Female,"Tuesday, March 3, 2020",Marysville
21300,Kaylee,Morgan,Kaylee Morgan,Female,"Tuesday, January 14, 2020",Fremont
21301,Sierra,Gonzalez,Sierra Gonzalez,Female,"Tuesday, January 19, 2021",Corvallis
21304,Jada,Cooper,Jada Cooper,Female,"Friday, May 22, 2020",Issaquah
21307,Olivia,Jones,Olivia Jones,Female,"Monday, March 30, 2020",El Cajon
21308,Kayla,Garcia,Kayla Garcia,Female,"Wednesday, December 9, 2020",Sooke
21310,Mariah,Hayes,Mariah Hayes,Female,"Monday, March 2, 2020",Los Angeles
21317,Lauren,Rivera,Lauren Rivera,Female,"Wednesday, June 24, 2020",San Diego
21325,Angela,Hayes,Angela Hayes,Female,"Friday, April 24, 2020",El Cajon
21326,Andrea,Green,Andrea Green,Female,"Wednesday, June 17, 2020",Redwood City
21332,Bailey,Carter,Bailey Carter,Female,"Friday, August 23, 2019",Langford
21333,Mackenzie,Allen,Mackenzie Allen,Female,"Friday, July 10, 2020",Woodburn
21339,Haley,Barnes,Haley Barnes,Female,"Monday, February 3, 2020",Westminster
21348,Alexis,Patterson,Alexis Patterson,Female,"Sunday, September 1, 2019",Langley
21353,Karen,Wu,Karen Wu,Female,"Tuesday, July 14, 2020",Bothell
21356,Gabriella,Evans,Gabriella Evans,Female,"Saturday, October 24, 2020",Lemon Grove
21357,Jada,Nelson,Jada Nelson,Female,"Tuesday, September 29, 2020",Everett
21363,Tammy,Arthur,Tammy Arthur,Female,"Monday, April 27, 2020",Findon
21365,Gloria,Ramos,Gloria Ramos,Female,"Monday, April 27, 2020",Malabar
21367,Cindy,Rana,Cindy Rana,Female,"Friday, February 21, 2020",Port Macquarie
21369,Sarah,Rodriguez,Sarah Rodriguez,Female,"Tuesday, September 29, 2020",San Diego
21371,Ann,Patel,Ann Patel,Female,"Monday, July 6, 2020",Milsons Point
21374,Stacey,Zhou,Stacey Zhou,Female,"Wednesday, March 11, 2020",Sydney
21376,Paula,Ramos,Paula Ramos,Female,"Tuesday, August 25, 2020",Sunbury
21377,Allison,Bailey,Allison Bailey,Female,"Thursday, June 4, 2020",Goulburn
21379,Colleen,Huang,Colleen Huang,Female,"Thursday, February 14, 2019",Goulburn
21380,Candace,Sara,Candace Sara,Female,"Monday, February 11, 2019",Goulburn
21385,Nicole,Peterson,Nicole Peterson,Female,"Friday, December 18, 2020",Coronado
21388,Nicole,Lee,Nicole Lee,Female,"Thursday, October 15, 2020",Oregon City
21389,Jamie,Sun,Jamie Sun,Female,"Tuesday, February 5, 2019",Warrnambool
21391,Dawn,Xie,Dawn Xie,Female,"Wednesday, February 5, 2020",Caloundra
21392,Kelli,Lin,Kelli Lin,Female,"Tuesday, November 17, 2020",Rockhampton
21393,Candace,Arun,Candace Arun,Female,"Sunday, February 3, 2019",Cranbourne
21394,Gabriella,Parker,Gabriella Parker,Female,"Thursday, January 31, 2019",Warrnambool
21405,Bonnie,Shen,Bonnie Shen,Female,"Saturday, June 27, 2020",Gold Coast
21408,Autumn,Chen,Autumn Chen,Female,"Saturday, February 9, 2019",Bendigo
21411,Maria,Kelly,Maria Kelly,Female,"Friday, November 27, 2020",Lemon Grove
21418,Alicia,Chapman,Alicia Chapman,Female,"Saturday, February 9, 2019",Brisbane
21421,Ashley,Ross,Ashley Ross,Female,"Wednesday, July 22, 2020",Sedro Woolley
21422,Karen,Wood,Karen Wood,Female,"Monday, November 2, 2020",Oakland
21424,Emily,Alexander,Emily Alexander,Female,"Friday, October 9, 2020",El Cajon
21427,Kelly,Foster,Kelly Foster,Female,"Saturday, November 28, 2020",Port Orchard
21432,Melanie,Ward,Melanie Ward,Female,"Friday, March 6, 2020",Everett
21442,Savannah,Cook,Savannah Cook,Female,"Tuesday, February 11, 2020",La Jolla
21443,Zoe,Morgan,Zoe Morgan,Female,"Wednesday, February 26, 2020",Olympia
21461,Elizabeth,Simmons,Elizabeth Simmons,Female,"Friday, October 30, 2020",Port Hammond
21462,Katelyn,Nelson,Katelyn Nelson,Female,"Friday, December 18, 2020",Newport Beach
21469,Caitlin,Bell,Caitlin Bell,Female,"Friday, January 10, 2020",El Cajon
21475,Cassidy,Alexander,Cassidy Alexander,Female,"Wednesday, October 28, 2020",Daly City
21477,Katelyn,Watson,Katelyn Watson,Female,"Sunday, June 21, 2020",Mill Valley
21482,Haley,Flores,Haley Flores,Female,"Tuesday, September 29, 2020",Lake Oswego
21483,Michelle,Bailey,Michelle Bailey,Female,"Friday, October 16, 2020",Seattle
21487,Jacqueline,Ramirez,Jacqueline Ramirez,Female,"Thursday, January 16, 2020",Novato
21488,Madison,Henderson,Madison Henderson,Female,"Sunday, January 12, 2020",San Diego
21494,Kayla,Gonzales,Kayla Gonzales,Female,"Tuesday, August 11, 2020",N. Vancouver
21499,Bailey,Ramirez,Bailey Ramirez,Female,"Tuesday, November 3, 2020",San Carlos
21503,Melanie,Long,Melanie Long,Female,"Friday, November 20, 2020",Lynnwood
21508,Suzanne,Li,Suzanne Li,Female,"Friday, November 29, 2019",Berks
21510,Carol,Perry,Carol Perry,Female,"Thursday, April 2, 2020",Bottrop
21512,Emma,Russell,Emma Russell,Female,"Thursday, September 24, 2020",Billericay
21514,Krystal,Zhu,Krystal Zhu,Female,"Sunday, May 31, 2020",München
21515,Barbara,Yuan,Barbara Yuan,Female,"Saturday, June 6, 2020",Bracknell
21521,Joanna,Romero,Joanna Romero,Female,"Sunday, August 16, 2020",Lille
21524,Faith,Wood,Faith Wood,Female,"Thursday, January 28, 2021",Peterborough
21525,Victoria,Howard,Victoria Howard,Female,"Sunday, February 16, 2020",Kirkby
21529,Kristi,Martinez,Kristi Martinez,Female,"Tuesday, November 24, 2020",Orleans
21530,Toni,Raman,Toni Raman,Female,"Saturday, August 8, 2020",Saint Ouen
21531,Kari,Vance,Kari Vance,Female,"Friday, January 22, 2021",Saint-Denis
21532,Sierra,Turner,Sierra Turner,Female,"Wednesday, December 23, 2020",Saarlouis
21538,Tara,Luo,Tara Luo,Female,"Sunday, December 20, 2020",Bobigny
21541,Daisy,Gutierrez,Daisy Gutierrez,Female,"Sunday, September 6, 2020",Peterborough
21542,Patricia,Vance,Patricia Vance,Female,"Tuesday, December 8, 2020",Bobigny
21543,Naomi,Romero,Naomi Romero,Female,"Tuesday, July 28, 2020",Les Ulis
21545,Michele,Schmidt,Michele Schmidt,Female,"Tuesday, December 17, 2019",York
21554,Molly,Rana,Molly Rana,Female,"Tuesday, August 25, 2020",Goulburn
21556,Gloria,Serrano,Gloria Serrano,Female,"Monday, February 4, 2019",Silverwater
21557,Kate,Lal,Kate Lal,Female,"Wednesday, February 27, 2019",Lavender Bay
21558,Nicole,Coleman,Nicole Coleman,Female,"Friday, February 22, 2019",Goulburn
21563,Carla,Mehta,Carla Mehta,Female,"Sunday, March 1, 2020",Hawthorne
21564,Erica,Liu,Erica Liu,Female,"Sunday, May 10, 2020",Townsville
21565,Sheena,Shan,Sheena Shan,Female,"Monday, February 17, 2020",Caloundra
21567,Candace,Sanchez,Candace Sanchez,Female,"Sunday, March 10, 2019",Sydney
21568,Jacquelyn,Hernandez,Jacquelyn Hernandez,Female,"Sunday, March 3, 2019",Gold Coast
21580,Mariah,Ward,Mariah Ward,Female,"Thursday, June 11, 2020",Langley
21581,Rachel,Russell,Rachel Russell,Female,"Thursday, February 6, 2020",Westminster
21583,Jaclyn,Lal,Jaclyn Lal,Female,"Friday, October 16, 2020",Casper
21585,Trinity,Gray,Trinity Gray,Female,"Monday, October 26, 2020",Lebanon
21586,Stephanie,Foster,Stephanie Foster,Female,"Friday, October 23, 2020",W. Linn
21589,Vanessa,Coleman,Vanessa Coleman,Female,"Sunday, September 29, 2019",Port Hammond
21592,Christina,Reed,Christina Reed,Female,"Tuesday, October 27, 2020",Kirkland
21594,Brianna,Moore,Brianna Moore,Female,"Friday, November 6, 2020",Fremont
21599,Sara,Lopez,Sara Lopez,Female,"Thursday, November 5, 2020",Salem
21600,Alexa,Bell,Alexa Bell,Female,"Tuesday, December 31, 2019",Santa Cruz
21601,Jacqueline,Bell,Jacqueline Bell,Female,"Thursday, February 20, 2020",San Francisco
21604,Melanie,Howard,Melanie Howard,Female,"Saturday, November 14, 2020",Downey
21619,Angela,Patterson,Angela Patterson,Female,"Monday, February 17, 2020",Woodland Hills
21620,Mariah,Brooks,Mariah Brooks,Female,"Monday, October 28, 2019",Haney
21624,Faith,Price,Faith Price,Female,"Sunday, May 10, 2020",Tacoma
21626,Brianna,Garcia,Brianna Garcia,Female,"Friday, September 11, 2020",Yakima
21630,Faith,Jenkins,Faith Jenkins,Female,"Thursday, February 13, 2020",Marysville
21632,Jaclyn,Liang,Jaclyn Liang,Female,"Thursday, April 9, 2020",Coronado
21634,Arianna,Cook,Arianna Cook,Female,"Saturday, September 19, 2020",Edmonds
21638,Olivia,Harris,Olivia Harris,Female,"Saturday, November 7, 2020",Corvallis
21641,Kaylee,Perez,Kaylee Perez,Female,"Friday, November 27, 2020",Daly City
21656,Hannah,Hayes,Hannah Hayes,Female,"Sunday, August 16, 2020",Victoria
21658,Jocelyn,Powell,Jocelyn Powell,Female,"Tuesday, December 3, 2019",Vancouver
21659,Gabrielle,Jenkins,Gabrielle Jenkins,Female,"Tuesday, January 16, 2018",Haney
21660,Allison,Watson,Allison Watson,Female,"Saturday, November 21, 2020",Mill Valley
21667,Crystal,Zhang,Crystal Zhang,Female,"Friday, October 2, 2020",München
21668,Christina,Rogers,Christina Rogers,Female,"Monday, December 23, 2019",Bury
21674,Jada,Morris,Jada Morris,Female,"Wednesday, October 28, 2020",Bottrop
21676,Valerie,Guo,Valerie Guo,Female,"Monday, December 28, 2020",Suresnes
21682,Katrina,Goel,Katrina Goel,Female,"Monday, October 5, 2020",Bury
21684,Mariah,Bennett,Mariah Bennett,Female,"Tuesday, August 11, 2020",Roubaix
21685,Bailey,Green,Bailey Green,Female,"Thursday, November 26, 2020",Port Orchard
21687,Sarah,Brown,Sarah Brown,Female,"Monday, October 19, 2020",El Cajon
21692,Savannah,Ward,Savannah Ward,Female,"Sunday, July 12, 2020",Yakima
21696,Gabrielle,Watson,Gabrielle Watson,Female,"Tuesday, December 29, 2020",Edmonds
21702,Paige,Gonzales,Paige Gonzales,Female,"Thursday, March 12, 2020",Shawnee
21703,Paige,Blue,Paige Blue,Female,"Tuesday, September 1, 2020",Victoria
21707,Cassidy,Simmons,Cassidy Simmons,Female,"Thursday, October 22, 2020",Issaquah
21708,Andrea,Brooks,Andrea Brooks,Female,"Tuesday, August 4, 2020",Everett
21710,Brittany,Gonzales,Brittany Gonzales,Female,"Sunday, January 21, 2018",Royal Oak
21711,Hailey,Gray,Hailey Gray,Female,"Thursday, November 5, 2020",West Covina
21712,Megan,Ross,Megan Ross,Female,"Wednesday, May 6, 2020",El Cajon
21721,Sara,Campbell,Sara Campbell,Female,"Tuesday, October 13, 2020",Renton
21725,Gabrielle,Cannata,Gabrielle Cannata,Female,"Sunday, July 12, 2020",Victoria
21727,Arianna,Flores,Arianna Flores,Female,"Saturday, January 27, 2018",Shawnee
21729,Alexandria,Morgan,Alexandria Morgan,Female,"Saturday, September 26, 2020",Spokane
21734,Grace,Garcia,Grace Garcia,Female,"Wednesday, January 6, 2021",Long Beach
21740,Taylor,Walker,Taylor Walker,Female,"Thursday, January 14, 2021",Watford
21741,Alexa,Sanders,Alexa Sanders,Female,"Monday, January 22, 2018",N. Vancouver
21742,Katelyn,Cox,Katelyn Cox,Female,"Wednesday, April 29, 2020",Langford
21745,Isabel,Foster,Isabel Foster,Female,"Monday, August 10, 2020",Langley
